date,isin_corporate_name_cleaned,company_parent_country,target_country1,target_country2,target_country3,target_country4,target_country5,target_country6,ngo_name1,ngo_name2,ngo_name3,ngo_name4,ngo_name5
2013-10-10,,Finland,Brazil,China,Finland,Malaysia,South Sudan,,Changemaker Finland,,,,
2013-10-03,,Sweden,Mozambique,Netherlands,Norway,Sweden,EU-Brussels,,Uniao Nacional de Camponeses (UNAC),Hands of the Land Alliance,,,
2013-10-03,,Netherlands,Mozambique,Netherlands,Norway,Sweden,EU-Brussels,,Uniao Nacional de Camponeses (UNAC),Hands of the Land Alliance,,,
2013-10-02,,UK,Indonesia,UK,,,,,Global Justice Now (formerly World Development Movement / WDM),,,,
2013-10-02,HSBC   ,UK,Indonesia,UK,,,,,Global Justice Now (formerly World Development Movement / WDM),,,,
2013-10-02,Barclays  ,UK,Indonesia,UK,,,,,Global Justice Now (formerly World Development Movement / WDM),,,,
2013-10-02,Lloyds Banking  ,UK,Indonesia,UK,,,,,Global Justice Now (formerly World Development Movement / WDM),,,,
2013-10-02,Standard Chartered  ,UK,Indonesia,UK,,,,,Global Justice Now (formerly World Development Movement / WDM),,,,
2013-10-01,,UK,EU-Brussels,,,,,,WWF Europe ,Greenpeace Europe,CEE Bankwatch Network,,
2013-09-27,,US,US,,,,,,U.S. PIRG,,,,
2013-09-26,,US,Indonesia,US,,,,,Oil Change International / Price of Oil,,,,
2013-09-24,Deutsche Bank ,Germany,Germany,,,,,,Ethecon,,,,
2013-09-23,,UK,UK,,,,,,Which? (UK Consumers Association),,,,
2013-09-23,HSBC   ,UK,UK,,,,,,Which? (UK Consumers Association),,,,
2013-09-23,Aviva  ,UK,UK,,,,,,Which? (UK Consumers Association),,,,
2013-09-19,Bank of America ,US,US,,,,,,U.S. PIRG,,,,
2013-09-19,,UK,US,,,,,,U.S. PIRG,,,,
2013-09-19,JPMorgan Chase ,US,US,,,,,,U.S. PIRG,,,,
2013-09-19,Wells Fargo ,US,US,,,,,,U.S. PIRG,,,,
2013-09-19,,US,US,,,,,,U.S. PIRG,,,,
2013-09-19,,US,US,,,,,,U.S. PIRG,,,,
2013-09-19,Capital One Financial ,US,US,,,,,,U.S. PIRG,,,,
2013-09-19,,US,US,,,,,,U.S. PIRG,,,,
2013-09-19,,Spain,US,,,,,,U.S. PIRG,,,,
2013-09-19,JPMorgan Chase ,US,UK,US,,,,,U.S. PIRG,,,,
2013-09-20,Legal & General  ,UK,Netherlands,,,,,,Milieudefensie / FoE Netherlands,Oxfam Novib Netherlands,Pax (formerly IKV Pax Christi),Amnesty Netherlands,Dierenbescherming
2013-09-20,ING Groep ,Netherlands,Netherlands,,,,,,Milieudefensie / FoE Netherlands,Oxfam Novib Netherlands,Pax (formerly IKV Pax Christi),Amnesty Netherlands,Dierenbescherming
2013-09-20,,Netherlands,Netherlands,,,,,,Milieudefensie / FoE Netherlands,Oxfam Novib Netherlands,Pax (formerly IKV Pax Christi),Amnesty Netherlands,Dierenbescherming
2013-09-20,Aegon ,Netherlands,Netherlands,,,,,,Milieudefensie / FoE Netherlands,Oxfam Novib Netherlands,Pax (formerly IKV Pax Christi),Amnesty Netherlands,Dierenbescherming
2013-09-20,Allianz ,Germany,Netherlands,,,,,,Milieudefensie / FoE Netherlands,Oxfam Novib Netherlands,Pax (formerly IKV Pax Christi),Amnesty Netherlands,Dierenbescherming
2013-09-20,Delta Lloyd ,Netherlands,Netherlands,,,,,,Milieudefensie / FoE Netherlands,Oxfam Novib Netherlands,Pax (formerly IKV Pax Christi),Amnesty Netherlands,Dierenbescherming
2013-09-20,,Netherlands,Netherlands,,,,,,Milieudefensie / FoE Netherlands,Oxfam Novib Netherlands,Pax (formerly IKV Pax Christi),Amnesty Netherlands,Dierenbescherming
2013-09-20,Assicurazioni Generali ,Italy,Netherlands,,,,,,Milieudefensie / FoE Netherlands,Oxfam Novib Netherlands,Pax (formerly IKV Pax Christi),Amnesty Netherlands,Dierenbescherming
2013-09-20,,Netherlands,Netherlands,,,,,,Milieudefensie / FoE Netherlands,Oxfam Novib Netherlands,Pax (formerly IKV Pax Christi),Amnesty Netherlands,Dierenbescherming
2013-09-19,Deutsche Bank ,Germany,Germany,,,,,,Oxfam Deutschland (Germany),,,,
2013-09-19,Allianz ,Germany,Germany,,,,,,Oxfam Deutschland (Germany),,,,
2013-09-19,Deutsche Bank ,Germany,Germany,India,,,,,Urgewald,Rettet den Regenwald (Rainforest Rescue),,,
2013-09-18,Aviva  ,UK,Australia,UK,US,EU-Brussels,,,Oxfam America,Oxfam Australia,Oxfam International,,
2013-09-18,BNP Paribas ,France,Australia,UK,US,EU-Brussels,,,Oxfam America,Oxfam Australia,Oxfam International,,
2013-09-18,,US,Australia,UK,US,EU-Brussels,,,Oxfam America,Oxfam Australia,Oxfam International,,
2013-09-18,,UK,Australia,UK,US,EU-Brussels,,,Oxfam America,Oxfam Australia,Oxfam International,,
2013-09-17,,US,South Africa,,,,,,groundWork / FoE South Africa,Earthlife Africa,,,
2013-09-16,,Portugal,Portugal,,,,,,Liga para a Proteccao da Natureza LPN,,,,
2013-09-10,,US,Argentina,,,,,,Greenpeace Argentina,,,,
2013-09-10,,Spain,Spain,,,,,,ADICAE,,,,
2013-09-10,Banco Popular Espanol ,Spain,Spain,,,,,,ADICAE,,,,
2013-09-10,,France,Spain,,,,,,ADICAE,,,,
2013-09-10,Barclays  ,UK,Spain,,,,,,ADICAE,,,,
2013-09-10,,US,Spain,,,,,,ADICAE,,,,
2013-09-10,Barclays  ,UK,Somalia,,,,,,Oxfam International,CARE UK,,,
2013-09-09,,US,US,,,,,,U.S. PIRG,,,,
2013-09-09,,US,US,,,,,,U.S. PIRG,,,,
2013-09-09,Higher One  ,US,US,,,,,,U.S. PIRG,,,,
2013-09-06,Bank of America ,US,US,,,,,,Corporate Accountability International CAI,,,,
2013-09-06,,UK,Guinea,UK,,,,,Global Witness,,,,
2013-09-05,,US,US,,,,,,Oxfam America,,,,
2013-09-05,,US,US,,,,,,Oxfam America,,,,
2013-09-05,,US,US,,,,,,Oxfam America,,,,
2013-09-04,,US,Germany,,,,,,Urgewald,,,,
2013-09-04,,Luxembourg,Germany,,,,,,Urgewald,,,,
2013-09-04,,UK,Germany,,,,,,Urgewald,,,,
2013-09-04,,Germany,Germany,,,,,,Urgewald,,,,
2013-08-30,,UK,UK,,,,,,Global Justice Now (formerly World Development Movement / WDM),,,,
2013-08-29,,Luxembourg,Morocco,Western Sahara,,,,,Western Sahara Resource Watch WSRW,,,,
2013-08-29,,Germany,Morocco,Western Sahara,,,,,Western Sahara Resource Watch WSRW,,,,
2013-08-29,Bank of America ,US,US,,,,,,Institute for Policy Studies U.S.,,,,
2013-08-29,,US,US,,,,,,Institute for Policy Studies U.S.,,,,
2013-08-29,JPMorgan Chase ,US,US,,,,,,Institute for Policy Studies U.S.,,,,
2013-08-29,Goldman Sachs ,US,US,,,,,,Institute for Policy Studies U.S.,,,,
2013-08-29,,US,US,,,,,,Institute for Policy Studies U.S.,,,,
2013-08-28,,Spain,Spain,,,,,,ADICAE,,,,
2013-08-28,,Spain,Spain,,,,,,ADICAE,,,,
2013-08-28,,Spain,Spain,,,,,,ADICAE,,,,
2013-08-28,,Spain,Spain,,,,,,ADICAE,,,,
2013-08-28,,Spain,Spain,,,,,,ADICAE,,,,
2013-08-28,,Spain,Spain,,,,,,ADICAE,,,,
2013-08-28,,Spain,Spain,,,,,,ADICAE,,,,
2013-08-28,HSBC   ,UK,Brazil,,,,,,Instituto Brasileiro de Defesa do Consumidor IDEC,,,,
2013-08-27,Aegon ,Netherlands,Netherlands,,,,,,VBDO Dutch Assn of Investors for Sustainable Devel,,,,
2013-08-26,Bank of America ,US,India,US,,,,,Greenpeace India ,Rainforest Action Network RAN,,,
2013-08-26,Deutsche Bank ,Germany,India,US,,,,,Greenpeace India ,Rainforest Action Network RAN,,,
2013-08-26,,US,India,US,,,,,Greenpeace India ,Rainforest Action Network RAN,,,
2013-08-26,Goldman Sachs ,US,India,US,,,,,Greenpeace India ,Rainforest Action Network RAN,,,
2013-08-16,,US,US,,,,,,Humane Society HSUS,,,,
2013-08-15,,Germany,Germany,Greece,Serbia,South Africa,,,Urgewald,Klima Allianz Deutschland - Climate Alliance Germany,Earthlife Africa,,
2013-08-15,Deutsche Bank ,Germany,Germany,,,,,,Foodwatch,,,,
2013-08-13,,US,Costa Rica,Czech Republic,Ireland,Sweden,UK,US,PETA People for Ethical Treatment of Animals Intl,In Defense of Animals IDA,269life,Unite to Care,Direct Action Everywhere
2013-08-13,,US,Peru,,,,,,AIDESEP,Confederacion de Nacionalidades Amazonicas del Peru (CONAP),,,
2013-08-13,,US,Peru,,,,,,AIDESEP,Confederacion de Nacionalidades Amazonicas del Peru (CONAP),,,
2013-08-09,BNP Paribas ,France,Australia,EU-Brussels,,,,,Testbiotech,,,,
2013-08-09,HSBC   ,UK,Australia,EU-Brussels,,,,,Testbiotech,,,,
2013-08-09,,US,Australia,EU-Brussels,,,,,Testbiotech,,,,
2013-08-09,JPMorgan Chase ,US,Australia,EU-Brussels,,,,,Testbiotech,,,,
2013-08-08,,Luxembourg,EU-Brussels,,,,,,Both ENDS,,,,
2013-08-08,BlackRock ,US,South Africa,UK,,,,,Global Justice Now (formerly World Development Movement / WDM),Earthlife Africa,,,
2013-08-06,,France,Spain,,,,,,Greenpeace Spain,,,,
2013-08-05,,UK,EU-Brussels,,,,,,350.org,Sierra Club U.S.A.,CEE Bankwatch Network,,
2013-08-05,,Denmark,Denmark,,,,,,WWF Denmark,,,,
2013-08-05,,Denmark,Denmark,,,,,,WWF Denmark,,,,
2013-08-05,,Denmark,Denmark,,,,,,WWF Denmark,,,,
2013-08-05,,Denmark,Denmark,,,,,,WWF Denmark,,,,
2013-08-05,,Denmark,Denmark,,,,,,WWF Denmark,,,,
2013-08-05,,Denmark,Denmark,,,,,,WWF Denmark,,,,
2013-08-05,,Denmark,Denmark,,,,,,WWF Denmark,,,,
2013-08-05,,Denmark,Denmark,,,,,,WWF Denmark,,,,
2013-08-06,,Spain,Brazil,,,,,,Proteste Brazil / Associao Brasileira de Defesa do Consumidor,,,,
2013-08-02,JPMorgan Chase ,US,US,,,,,,Public Citizen ,The Other 98%,,,
2013-08-02,,US,US,,,,,,Center for International Environmental Law CIEL,Friends of the Earth U.S. / FoE U.S.,Earthjustice,Sierra Club U.S.A.,
2013-08-01,Bank of America ,US,US,,,,,,U.S. PIRG,,,,
2013-08-01,,US,US,,,,,,U.S. PIRG,,,,
2013-08-01,Morgan Stanley ,US,US,,,,,,U.S. PIRG,,,,
2013-08-01,American Express ,US,US,,,,,,U.S. PIRG,,,,
2013-08-01,Deutsche Bank ,Germany,Germany,Luxembourg,,,,,Oxfam Deutschland (Germany),,,,
2013-08-01,Commerzbank ,Germany,Germany,Luxembourg,,,,,Oxfam Deutschland (Germany),,,,
2013-08-01,Allianz ,Germany,Germany,Luxembourg,,,,,Oxfam Deutschland (Germany),,,,
2013-08-01,,Germany,Germany,Luxembourg,,,,,Oxfam Deutschland (Germany),,,,
2013-08-01,,Germany,Germany,Luxembourg,,,,,Oxfam Deutschland (Germany),,,,
2013-08-01,,Germany,Germany,Luxembourg,,,,,Oxfam Deutschland (Germany),,,,
2013-08-01,,Luxembourg,Germany,Luxembourg,,,,,Oxfam Deutschland (Germany),,,,
2013-07-31,JPMorgan Chase ,US,India,UK,,,,,Foil Vedanta,,,,
2013-07-31,BlackRock ,US,India,UK,,,,,Foil Vedanta,,,,
2013-07-31,Standard Life  ,UK,India,UK,,,,,Foil Vedanta,,,,
2013-07-23,,US,Ethiopia,Vietnam,US,,,,Human Rights Watch HRW,,,,
2013-07-19,HSBC   ,UK,UK,,,,,,Which? (UK Consumers Association),,,,
2013-07-19,Barclays  ,UK,UK,,,,,,Which? (UK Consumers Association),,,,
2013-07-19,Lloyds Banking  ,UK,UK,,,,,,Which? (UK Consumers Association),,,,
2013-07-19,,UK,UK,,,,,,Which? (UK Consumers Association),,,,
2013-07-19,Governor of the Bank of Ireland ,Ireland,UK,,,,,,Which? (UK Consumers Association),,,,
2013-07-19,,Spain,UK,,,,,,Which? (UK Consumers Association),,,,
2013-07-19,,UK,UK,,,,,,Which? (UK Consumers Association),,,,
2013-07-19,HSBC   ,UK,UK,,,,,,Which? (UK Consumers Association),,,,
2013-07-19,Lloyds Banking  ,UK,UK,,,,,,Which? (UK Consumers Association),,,,
2013-07-19,,UK,UK,,,,,,Which? (UK Consumers Association),,,,
2013-07-19,,UK,UK,,,,,,Which? (UK Consumers Association),,,,
2013-07-19,,UK,UK,,,,,,Which? (UK Consumers Association),,,,
2013-07-19,,UK,UK,,,,,,Which? (UK Consumers Association),,,,
2013-07-19,London Stock Exchange  ,UK,UK,,,,,,Global Justice Now (formerly World Development Movement / WDM),,,,
2013-07-19,,US,Germany,,,,,,Deutsche Umwelthilfe DUH,,,,
2013-07-19,Deutsche Bank ,Germany,Germany,,,,,,Deutsche Umwelthilfe DUH,,,,
2013-07-19,Allianz ,Germany,Germany,,,,,,Deutsche Umwelthilfe DUH,,,,
2013-07-18,,US,Netherlands,,,,,,Both ENDS,,,,
2013-07-17,,US,Russia,,,,,,WWF Russia,,,,
2013-07-16,,US,Peru,,,,,,AIDESEP,,,,
2013-07-15,,Spain,Brazil,,,,,,Proteste Brazil / Associao Brasileira de Defesa do Consumidor,,,,
2013-07-15,HSBC   ,UK,Brazil,,,,,,Proteste Brazil / Associao Brasileira de Defesa do Consumidor,,,,
2013-07-15,,US,Brazil,,,,,,Proteste Brazil / Associao Brasileira de Defesa do Consumidor,,,,
2013-07-15,,Spain,Brazil,,,,,,Proteste Brazil / Associao Brasileira de Defesa do Consumidor,,,,
2013-07-11,,Sweden,Sweden,,,,,,Miljoforbundet Jordens Vanner / FoE Sweden,,,,
2013-07-11,,Sweden,Sweden,,,,,,Miljoforbundet Jordens Vanner / FoE Sweden,,,,
2013-07-12,ING Groep ,Netherlands,Netherlands,,,,,,Eerlijke Bankwijzer / Fair Bank Guide,,,,
2013-07-12,,Netherlands,Netherlands,,,,,,Eerlijke Bankwijzer / Fair Bank Guide,,,,
2013-07-12,,Netherlands,Netherlands,,,,,,Eerlijke Bankwijzer / Fair Bank Guide,,,,
2013-07-12,Aegon ,Netherlands,Netherlands,,,,,,Eerlijke Bankwijzer / Fair Bank Guide,,,,
2013-07-12,,Netherlands,Netherlands,,,,,,Eerlijke Bankwijzer / Fair Bank Guide,,,,
2013-07-10,,Spain,Spain,,,,,,ADICAE,,,,
2013-07-10,,Spain,Spain,,,,,,ADICAE,,,,
2013-07-09,Barclays  ,UK,Switzerland,,,,,,Greenpeace Switzerland,Berne Declaration EvB,,,
2013-07-09,,UK,Tunisia,EU-Brussels,,,,,CEE Bankwatch Network,Counter Balance-EIB,,,
2013-07-08,JPMorgan Chase ,US,Italy,Netherlands,Nigeria,,,,Zero Corruption Coalition (ZCC),Publish What You Pay PWYP,,,
2013-07-01,,US,Netherlands,,,,,,IUCN Netherlands,,,,
2013-07-01,,Netherlands,Netherlands,,,,,,IUCN Netherlands,,,,
2013-07-01,Goldman Sachs ,US,Canada,US,,,,,Center for Biological Diversity CBD,Sierra Club U.S.A.,Natural Resources Defense Council NRDC,Oil Change International / Price of Oil,
2013-06-27,,Luxembourg,EU-Brussels,,,,,,CEE Bankwatch Network,Counter Balance-EIB,,,
2013-06-27,,US,Australia,India,US,,,,Sierra Club U.S.A.,,,,
2013-06-26,BNP Paribas ,France,France,Russia,,,,,Amis de la Terre France / FoE France,Attac France,,,
2013-06-26,Societe Generale ,France,France,Russia,,,,,Amis de la Terre France / FoE France,Attac France,,,
2013-06-26,UniCredit ,Italy,France,Russia,,,,,Amis de la Terre France / FoE France,Attac France,,,
2013-06-26,HSBC   ,UK,UK,,,,,,UK Uncut,,,,
2013-06-26,,US,EU-Brussels,,,,,,WWF Europe ,CEE Bankwatch Network,,,
2013-06-26,,Luxembourg,EU-Brussels,,,,,,WWF Europe ,CEE Bankwatch Network,,,
2013-06-26,,UK,EU-Brussels,,,,,,WWF Europe ,CEE Bankwatch Network,,,
2013-06-21,Goldman Sachs ,US,EU-Brussels,,,,,,ALTER-EU,,,,
2013-06-21,,Belgium,EU-Brussels,,,,,,ALTER-EU,,,,
2013-06-21,Legal & General  ,UK,Canada,Peru,,,,,Survival International,,,,
2013-06-21,HSBC   ,UK,Canada,Peru,,,,,Survival International,,,,
2013-06-21,,US,Canada,Peru,,,,,Survival International,,,,
2013-06-21,JPMorgan Chase ,US,Canada,Peru,,,,,Survival International,,,,
2013-06-21,,Spain,Canada,Peru,,,,,Survival International,,,,
2013-06-21,BlackRock ,US,Canada,Peru,,,,,Survival International,,,,
2013-06-21,Allianz ,Germany,Canada,Peru,,,,,Survival International,,,,
2013-06-20,AXA ,France,Belgium,,,,,,Oxfam Belgium,SOS Faim,FairFin (previously Netwerk Vlaanderen),CNCD 11.11.11,
2013-06-20,BNP Paribas ,France,Belgium,,,,,,Oxfam Belgium,SOS Faim,FairFin (previously Netwerk Vlaanderen),CNCD 11.11.11,
2013-06-20,Deutsche Bank ,Germany,Belgium,,,,,,Oxfam Belgium,SOS Faim,FairFin (previously Netwerk Vlaanderen),CNCD 11.11.11,
2013-06-20,ING Groep ,Netherlands,Belgium,,,,,,Oxfam Belgium,SOS Faim,FairFin (previously Netwerk Vlaanderen),CNCD 11.11.11,
2013-06-20,Dexia ,Belgium,Belgium,,,,,,Oxfam Belgium,SOS Faim,FairFin (previously Netwerk Vlaanderen),CNCD 11.11.11,
2013-06-20,,Netherlands,Belgium,,,,,,Oxfam Belgium,SOS Faim,FairFin (previously Netwerk Vlaanderen),CNCD 11.11.11,
2013-06-20,,Netherlands,Belgium,,,,,,Oxfam Belgium,SOS Faim,FairFin (previously Netwerk Vlaanderen),CNCD 11.11.11,
2013-06-20,KBC Groep ,Belgium,Belgium,,,,,,Oxfam Belgium,SOS Faim,FairFin (previously Netwerk Vlaanderen),CNCD 11.11.11,
2013-06-20,,Belgium,Belgium,,,,,,Oxfam Belgium,SOS Faim,FairFin (previously Netwerk Vlaanderen),CNCD 11.11.11,
2013-06-20,,Belgium,Belgium,,,,,,Oxfam Belgium,SOS Faim,FairFin (previously Netwerk Vlaanderen),CNCD 11.11.11,
2013-06-19,Mastercard ,US,EU-Brussels,,,,,,BEUC,,,,
2013-06-17,,US,Brazil,,,,,,Instituto Brasileiro de Analises Sociais e Economicas IBASE,,,,
2013-06-17,Barclays  ,UK,Spain,,,,,,Sociedade Galega de Historia Natural (SGHN),,,,
2013-06-17,,Netherlands,Netherlands,,,,,,Natuur & Milieu,,,,
2013-06-17,,Netherlands,Netherlands,,,,,,Natuur & Milieu,,,,
2013-06-17,,Netherlands,Netherlands,,,,,,Natuur & Milieu,,,,
2013-06-17,,Netherlands,Netherlands,,,,,,Natuur & Milieu,,,,
2013-06-17,,Netherlands,Netherlands,,,,,,Natuur & Milieu,,,,
2013-06-17,,Netherlands,Netherlands,,,,,,Natuur & Milieu,,,,
2013-06-17,,Netherlands,Netherlands,,,,,,Natuur & Milieu,,,,
2013-06-17,,Netherlands,Netherlands,,,,,,Natuur & Milieu,,,,
2013-06-17,,Netherlands,Netherlands,,,,,,Natuur & Milieu,,,,
2013-06-17,,Netherlands,Netherlands,,,,,,Natuur & Milieu,,,,
2013-06-17,,Netherlands,Netherlands,,,,,,Natuur & Milieu,,,,
2013-06-17,,Netherlands,Netherlands,,,,,,Natuur & Milieu,,,,
2013-06-17,,Netherlands,Netherlands,,,,,,Natuur & Milieu,,,,
2013-06-17,,Netherlands,Netherlands,,,,,,Natuur & Milieu,,,,
2013-06-14,,UK,UK,,,,,,Move Your Money UK,,,,
2013-06-14,HSBC   ,UK,UK,,,,,,Move Your Money UK,,,,
2013-06-14,Barclays  ,UK,UK,,,,,,Move Your Money UK,,,,
2013-06-14,Lloyds Banking  ,UK,UK,,,,,,Move Your Money UK,,,,
2013-06-14,,Spain,UK,,,,,,Move Your Money UK,,,,
2013-06-14,,UK,EU-Brussels,,,,,,CCFD Terre Solidaire / Comite Catholique Contre La Faim,,,,
2013-06-14,Deutsche Bank ,Germany,EU-Brussels,,,,,,CCFD Terre Solidaire / Comite Catholique Contre La Faim,,,,
2013-06-14,Barclays  ,UK,EU-Brussels,,,,,,CCFD Terre Solidaire / Comite Catholique Contre La Faim,,,,
2013-06-14,Allianz ,Germany,EU-Brussels,,,,,,CCFD Terre Solidaire / Comite Catholique Contre La Faim,,,,
2013-06-14,,UK,UK,,,,,,Bureau of Investigative Journalism,,,,
2013-06-14,,UK,UK,,,,,,Bureau of Investigative Journalism,,,,
2013-06-14,,UK,UK,,,,,,Bureau of Investigative Journalism,,,,
2013-06-14,,UK,UK,,,,,,Bureau of Investigative Journalism,,,,
2013-06-14,,UK,UK,,,,,,Bureau of Investigative Journalism,,,,
2013-06-14,,UK,UK,,,,,,Bureau of Investigative Journalism,,,,
2013-06-13,Bank of America ,US,Singapore,US,,,,,Friends of the Earth U.S. / FoE U.S.,,,,
2013-06-13,,US,Singapore,US,,,,,Friends of the Earth U.S. / FoE U.S.,,,,
2013-06-13,JPMorgan Chase ,US,Singapore,US,,,,,Friends of the Earth U.S. / FoE U.S.,,,,
2013-06-13,Goldman Sachs ,US,Singapore,US,,,,,Friends of the Earth U.S. / FoE U.S.,,,,
2013-06-13,Charles Schwab ,US,Singapore,US,,,,,Friends of the Earth U.S. / FoE U.S.,,,,
2013-06-11,,US,Honduras,,,,,,Friends of the Earth Intl / FoEI,Consejo Civico de Organizaciones Populares e Indigenas COPINH,,,
2013-06-06,BNP Paribas ,France,Russia,,,,,,Ekozashchita / Ecodefense,,,,
2013-06-06,Societe Generale ,France,Russia,,,,,,Ekozashchita / Ecodefense,,,,
2013-06-06,UniCredit ,Italy,Russia,,,,,,Ekozashchita / Ecodefense,,,,
2013-06-06,,US,US,,,,,,SumOfUs,U.S. PIRG,,,
2013-06-05,,Italy,Italy,,,,,,CODACONS,,,,
2013-06-04,,US,France,,,,,,Union Syndicale Solidaires,Notre Sante en Danger,,,
2013-06-04,,Germany,France,,,,,,Union Syndicale Solidaires,Notre Sante en Danger,,,
2013-06-03,RSA Insurance  ,UK,UK,,,,,,Friends of the Earth England / FoE EWNI,Greenpeace UK,Oxfam GB,WWF UK,
2013-06-03,,Portugal,Portugal,,,,,,DECO Proteste ,,,,
2013-05-31,,Germany,Germany,EU-Brussels,,,,,Blockupy Coalition,,,,
2013-05-31,Goldman Sachs ,US,China,US,,,,,Food & Water Watch FWW,,,,
2013-05-30,,US,US,,,,,,Ohio Valley Environmental Coalition OVEC,Appalachian Mountain Advocates,West Virginia Highlands Conservancy,Sierra Club U.S.A.,
2013-05-30,,US,US,,,,,,WWF U.S.,,,,
2013-05-30,Deutsche Bank ,Germany,Germany,,,,,,Foodwatch,,,,
2013-05-30,Commerzbank ,Germany,Germany,,,,,,Foodwatch,,,,
2013-05-30,,Germany,Germany,,,,,,Foodwatch,,,,
2013-05-30,,Germany,Germany,,,,,,Foodwatch,,,,
2013-05-30,,Germany,Germany,,,,,,Foodwatch,,,,
2013-05-30,,Germany,Germany,,,,,,Foodwatch,,,,
2013-05-30,,Germany,Germany,,,,,,Foodwatch,,,,
2013-05-29,,UK,Egypt,EU-Brussels,,,,,Egyptian Initiative for Personal Rights (EIPR),CEE Bankwatch Network,Counter Balance-EIB,,
2013-05-27,Legal & General  ,UK,UK,,,,,,ActionAid UK,,,,
2013-05-27,Hargreaves Lansdown  ,UK,UK,,,,,,ActionAid UK,,,,
2013-05-27,HSBC   ,UK,Malaysia,,,,,,Global Witness,,,,
2013-05-28,,Netherlands,Netherlands,,,,,,Eerlijke Bankwijzer / Fair Bank Guide,,,,
2013-05-24,,Luxembourg,EU-Brussels,,,,,,CEE Bankwatch Network,,,,
2013-05-24,HSBC   ,UK,Canada,Madagascar,Nigeria,UK,,,Global Justice Now (formerly World Development Movement / WDM),,,,
2013-05-24,BNP Paribas ,France,France,Russia,,,,,Amis de la Terre France / FoE France,,,,
2013-05-24,Societe Generale ,France,France,Russia,,,,,Amis de la Terre France / FoE France,,,,
2013-05-24,UniCredit ,Italy,France,Russia,,,,,Amis de la Terre France / FoE France,,,,
2013-05-24,,UK,UK,,,,,,GeneWatch UK ,,,,
2013-05-23,,Spain,Spain,,,,,,ADICAE,,,,
2013-05-23,,US,US,,,,,,As You Sow,,,,
2013-05-22,BNP Paribas ,France,Uganda,EU-Brussels,,,,,Friends of the Earth England / FoE EWNI,,,,
2013-05-22,Deutsche Bank ,Germany,Uganda,EU-Brussels,,,,,Friends of the Earth England / FoE EWNI,,,,
2013-05-22,HSBC   ,UK,Uganda,EU-Brussels,,,,,Friends of the Earth England / FoE EWNI,,,,
2013-05-22,Barclays  ,UK,Uganda,EU-Brussels,,,,,Friends of the Earth England / FoE EWNI,,,,
2013-05-22,,Netherlands,Uganda,EU-Brussels,,,,,Friends of the Earth England / FoE EWNI,,,,
2013-05-22,Schroders  ,UK,Uganda,EU-Brussels,,,,,Friends of the Earth England / FoE EWNI,,,,
2013-05-21,AXA ,France,UK,,,,,,Which? (UK Consumers Association),,,,
2013-05-21,Barclays  ,UK,UK,,,,,,Which? (UK Consumers Association),,,,
2013-05-21,,UK,UK,,,,,,Which? (UK Consumers Association),,,,
2013-05-21,,UK,UK,,,,,,Which? (UK Consumers Association),,,,
2013-05-21,,UK,UK,,,,,,Which? (UK Consumers Association),,,,
2013-05-20,Daimler ,Germany,Brazil,,,,,,Instituto Brasileiro de Defesa do Consumidor IDEC,,,,
2013-05-17,BNP Paribas ,France,France,,,,,,Amis de la Terre France / FoE France,,,,
2013-05-15,,Sweden,Canada,Norway,,,,,Greenpeace Norway,WWF Norway,,,
2013-05-15,,US,Canada,Norway,,,,,Greenpeace Norway,WWF Norway,,,
2013-05-15,,UK,UK,,,,,,Friends of the Earth Scotland / FoE Scotland,,,,
2013-05-14,,UK,Croatia,,,,,,CEE Bankwatch Network,Justice and Environment,,,
2013-05-13,Deutsche Bank ,Germany,Germany,,,,,,Oxfam Deutschland (Germany),,,,
2013-05-13,Commerzbank ,Germany,Germany,,,,,,Oxfam Deutschland (Germany),,,,
2013-05-13,Allianz ,Germany,Germany,,,,,,Oxfam Deutschland (Germany),,,,
2013-05-13,,Germany,Germany,,,,,,Oxfam Deutschland (Germany),,,,
2013-05-13,,Germany,Germany,,,,,,Oxfam Deutschland (Germany),,,,
