ticker,date,n_tweets,sent_index
HD,2014-03-07,4,-0.25
HD,2014-03-10,6,-0.16666666666666666
HD,2014-03-11,8,-0.25
HD,2014-03-12,3,-0.3333333333333333
HD,2014-03-13,9,0.0
HD,2014-03-14,2,0.0
HD,2014-03-15,2,0.5
HD,2014-03-16,2,0.0
HD,2014-03-17,2,0.0
HD,2014-03-18,4,0.0
HD,2014-03-20,6,0.5
HD,2014-03-21,3,0.3333333333333333
HD,2014-03-23,3,0.0
HD,2014-03-24,2,0.0
HD,2014-03-25,2,0.0
HD,2014-03-26,7,0.14285714285714285
HD,2014-03-27,7,0.2857142857142857
HD,2014-03-28,3,0.3333333333333333
HD,2014-03-30,2,-0.5
HD,2014-03-31,1,0.0
HD,2014-04-01,5,-0.2
HD,2014-04-02,8,0.25
HD,2014-04-03,4,0.25
HD,2014-04-04,1,-1.0
HD,2014-04-06,3,0.0
HD,2014-04-07,4,0.0
HD,2014-04-08,5,0.2
HD,2014-04-09,17,0.1
HD,2014-04-10,11,0.0
HD,2014-04-11,1,0.0
HD,2014-04-12,1,0.0
HD,2014-04-13,6,0.16666666666666666
HD,2014-04-14,8,0.5
HD,2014-04-15,12,0.3
HD,2014-04-16,5,0.2
HD,2014-04-17,8,0.25
HD,2014-04-18,2,0.5
HD,2014-04-19,1,1.0
HD,2014-04-20,2,0.5
HD,2014-04-21,5,0.2
HD,2014-04-22,15,0.5
HD,2014-04-23,6,0.5
HD,2014-04-24,6,0.5
HD,2014-04-25,4,0.0
HD,2014-04-26,1,-1.0
HD,2014-04-27,2,0.0
HD,2014-04-28,11,0.6
HD,2014-04-29,11,0.0
HD,2014-04-30,9,0.0
HD,2014-05-01,2,-0.5
HD,2014-05-02,9,0.4444444444444444
HD,2014-05-05,6,0.16666666666666666
HD,2014-05-06,9,-0.1111111111111111
HD,2014-05-07,2,0.0
HD,2014-05-08,2,0.5
HD,2014-05-09,2,0.0
HD,2014-05-10,1,1.0
HD,2014-05-12,4,0.0
HD,2014-05-13,4,0.0
HD,2014-05-14,10,-0.2
HD,2014-05-15,7,-0.2857142857142857
HD,2014-05-16,18,0.4
HD,2014-05-17,6,0.0
HD,2014-05-18,3,0.3333333333333333
HD,2014-05-19,46,0.4
HD,2014-05-20,133,0.1
HD,2014-05-21,17,0.1
HD,2014-05-22,10,0.0
HD,2014-05-23,10,-0.2
HD,2014-05-24,2,0.0
HD,2014-05-25,2,0.0
HD,2014-05-26,5,0.2
HD,2014-05-27,10,0.1
HD,2014-05-28,8,-0.125
HD,2014-05-29,3,0.0
HD,2014-05-30,4,0.25
HD,2014-05-31,1,0.0
HD,2014-06-01,1,-1.0
HD,2014-06-02,8,0.125
HD,2014-06-03,4,-0.25
HD,2014-06-04,3,0.6666666666666666
HD,2014-06-05,4,0.0
HD,2014-06-06,2,0.5
HD,2014-06-07,1,1.0
HD,2014-06-08,2,0.0
HD,2014-06-09,4,0.0
HD,2014-06-10,3,0.0
HD,2014-06-11,5,0.0
HD,2014-06-12,3,0.0
HD,2014-06-13,4,0.25
HD,2014-06-14,4,0.25
HD,2014-06-16,6,0.16666666666666666
HD,2014-06-17,1,1.0
HD,2014-06-18,1,0.0
HD,2014-06-19,3,0.0
HD,2014-06-20,6,0.0
HD,2014-06-21,2,0.0
HD,2014-06-24,7,0.0
HD,2014-06-25,4,0.75
HD,2014-06-26,6,0.3333333333333333
HD,2014-06-27,4,0.25
HD,2014-06-29,2,0.0
HD,2014-06-30,2,0.5
HD,2014-07-01,3,0.0
HD,2014-07-02,4,-0.5
HD,2014-07-03,6,0.0
HD,2014-07-04,2,0.0
HD,2014-07-05,1,1.0
HD,2014-07-06,4,-0.25
HD,2014-07-07,3,0.3333333333333333
HD,2014-07-08,3,0.3333333333333333
HD,2014-07-09,3,-0.6666666666666666
HD,2014-07-10,14,-0.3
HD,2014-07-11,3,0.0
HD,2014-07-13,3,0.0
HD,2014-07-14,7,0.0
HD,2014-07-15,5,0.0
HD,2014-07-16,3,-0.6666666666666666
HD,2014-07-17,5,0.2
HD,2014-07-18,5,0.6
HD,2014-07-19,1,0.0
HD,2014-07-21,3,0.0
HD,2014-07-22,1,1.0
HD,2014-07-23,5,0.2
HD,2014-07-24,1,0.0
HD,2014-07-25,3,0.6666666666666666
HD,2014-07-26,1,0.0
HD,2014-07-29,7,0.14285714285714285
HD,2014-07-30,2,0.0
HD,2014-07-31,2,0.0
HD,2014-08-01,2,0.0
HD,2014-08-03,1,0.0
HD,2014-08-04,1,0.0
HD,2014-08-05,2,0.0
HD,2014-08-07,4,1.0
HD,2014-08-08,10,0.1
HD,2014-08-09,3,0.0
HD,2014-08-11,2,0.0
HD,2014-08-12,4,0.0
HD,2014-08-13,5,0.0
HD,2014-08-14,15,0.4
HD,2014-08-15,14,0.2
HD,2014-08-16,2,0.0
HD,2014-08-17,9,0.2222222222222222
HD,2014-08-18,31,0.3
HD,2014-08-19,194,0.5
HD,2014-08-20,104,-0.1
HD,2014-08-21,66,0.1
HD,2014-08-22,24,-0.1
HD,2014-08-23,2,0.5
HD,2014-08-24,1,0.0
HD,2014-08-25,26,-0.3
HD,2014-08-26,19,-0.2
HD,2014-08-27,23,0.1
HD,2014-08-28,17,-0.1
HD,2014-08-29,28,0.2
HD,2014-08-30,3,0.0
HD,2014-08-31,3,0.3333333333333333
HD,2014-09-01,5,0.2
HD,2014-09-02,65,-0.1
HD,2014-09-03,51,-0.4
HD,2014-09-04,26,-0.2
HD,2014-09-05,24,0.2
HD,2014-09-06,2,0.0
HD,2014-09-07,9,0.1111111111111111
HD,2014-09-08,33,-0.1
HD,2014-09-09,45,-0.2
HD,2014-09-10,18,-0.1
HD,2014-09-11,6,0.0
HD,2014-09-12,3,0.3333333333333333
HD,2014-09-13,4,-0.5
HD,2014-09-14,3,0.0
HD,2014-09-15,8,0.25
HD,2014-09-16,8,0.0
HD,2014-09-17,9,0.1111111111111111
HD,2014-09-18,24,0.1
HD,2014-09-19,19,0.1
HD,2014-09-20,2,0.5
HD,2014-09-21,5,0.2
HD,2014-09-22,8,0.0
HD,2014-09-23,11,0.1
HD,2014-09-24,18,0.0
HD,2014-09-25,8,0.25
HD,2014-09-26,1,1.0
HD,2014-09-27,5,0.4
HD,2014-09-28,3,0.3333333333333333
HD,2014-09-29,11,-0.3
HD,2014-09-30,7,0.42857142857142855
HD,2014-10-01,7,0.5714285714285714
HD,2014-10-02,7,0.42857142857142855
HD,2014-10-03,14,0.3
HD,2014-10-04,8,0.25
HD,2014-10-05,9,0.1111111111111111
HD,2014-10-06,4,0.25
HD,2014-10-07,13,0.2
HD,2014-10-08,12,0.2
HD,2014-10-09,6,0.16666666666666666
HD,2014-10-10,21,-0.1
HD,2014-10-11,4,0.0
HD,2014-10-12,1,1.0
HD,2014-10-13,18,0.2
HD,2014-10-14,9,-0.1111111111111111
HD,2014-10-15,12,0.0
HD,2014-10-16,3,0.3333333333333333
HD,2014-10-17,3,0.0
HD,2014-10-18,1,0.0
HD,2014-10-20,4,0.25
HD,2014-10-21,9,0.2222222222222222
HD,2014-10-22,12,0.1
HD,2014-10-23,12,0.2
HD,2014-10-24,5,0.0
HD,2014-10-25,9,0.0
HD,2014-10-26,2,0.5
HD,2014-10-27,16,0.4
HD,2014-10-28,9,0.0
HD,2014-10-29,9,0.1111111111111111
HD,2014-10-30,14,0.3
HD,2014-10-31,10,0.1
HD,2014-11-01,4,0.5
HD,2014-11-02,1,0.0
HD,2014-11-03,11,-0.2
HD,2014-11-04,1,0.0
HD,2014-11-05,4,0.25
HD,2014-11-06,22,-0.3
HD,2014-11-07,17,-0.2
HD,2014-11-08,1,0.0
HD,2014-11-09,2,0.5
HD,2014-11-10,9,0.4444444444444444
HD,2014-11-11,11,0.2
HD,2014-11-12,13,0.5
HD,2014-11-13,17,0.3
HD,2014-11-14,11,-0.2
HD,2014-11-15,4,0.0
HD,2014-11-16,7,0.0
HD,2014-11-17,44,0.2
HD,2014-11-18,146,0.1
HD,2014-11-19,43,0.1
HD,2014-11-20,14,0.3
HD,2014-11-21,11,0.5
HD,2014-11-22,6,0.16666666666666666
HD,2014-11-23,1,1.0
HD,2014-11-24,7,0.5714285714285714
HD,2014-11-25,17,-0.1
HD,2014-11-26,11,-0.2
HD,2014-11-27,1,0.0
HD,2014-11-28,15,0.2
HD,2014-11-29,2,0.0
HD,2014-11-30,4,0.75
HD,2014-12-01,15,-0.1
HD,2014-12-02,8,-0.25
HD,2014-12-03,7,0.5714285714285714
HD,2014-12-04,20,0.3
HD,2014-12-05,25,0.6
HD,2014-12-06,8,0.375
HD,2014-12-07,2,0.5
HD,2014-12-08,31,0.4
HD,2014-12-09,13,0.1
HD,2014-12-10,12,0.1
HD,2014-12-11,24,0.2
HD,2014-12-12,8,-0.125
HD,2014-12-13,5,0.0
HD,2014-12-14,1,0.0
HD,2014-12-15,10,0.0
HD,2014-12-16,17,0.1
HD,2014-12-17,6,0.3333333333333333
HD,2014-12-18,9,0.2222222222222222
HD,2014-12-19,13,0.3
HD,2014-12-20,4,0.25
HD,2014-12-21,4,0.25
HD,2014-12-22,5,0.6
HD,2014-12-23,1,0.0
HD,2014-12-24,3,0.0
HD,2014-12-26,5,-0.2
HD,2014-12-27,3,0.6666666666666666
HD,2014-12-29,7,0.5714285714285714
HD,2014-12-30,6,0.0
HD,2014-12-31,9,0.3333333333333333
HD,2015-01-01,2,0.0
HD,2015-01-02,12,0.0
HD,2015-01-03,2,0.5
HD,2015-01-04,2,0.0
HD,2015-01-05,7,-0.14285714285714285
HD,2015-01-06,7,0.14285714285714285
HD,2015-01-07,6,0.0
HD,2015-01-08,13,0.5
HD,2015-01-09,3,0.0
HD,2015-01-10,3,0.0
HD,2015-01-11,3,0.0
HD,2015-01-12,6,0.3333333333333333
HD,2015-01-13,4,0.25
HD,2015-01-14,3,-0.3333333333333333
HD,2015-01-15,7,0.14285714285714285
HD,2015-01-16,15,0.3
HD,2015-01-17,5,0.4
HD,2015-01-18,1,0.0
HD,2015-01-19,6,0.5
HD,2015-01-20,10,0.1
HD,2015-01-21,8,0.125
HD,2015-01-22,4,0.5
HD,2015-01-23,10,0.0
HD,2015-01-24,1,0.0
HD,2015-01-25,5,0.0
HD,2015-01-26,11,-0.1
HD,2015-01-27,6,0.6666666666666666
HD,2015-01-28,12,0.3
HD,2015-01-29,13,0.7
HD,2015-01-30,14,0.3
HD,2015-01-31,1,1.0
HD,2015-02-01,3,0.3333333333333333
HD,2015-02-02,9,0.4444444444444444
HD,2015-02-03,12,0.6
HD,2015-02-04,11,0.5
HD,2015-02-05,11,0.3
HD,2015-02-06,4,-0.25
HD,2015-02-07,3,0.0
HD,2015-02-08,4,0.25
HD,2015-02-09,8,-0.125
HD,2015-02-10,18,0.1
HD,2015-02-11,4,0.0
HD,2015-02-12,15,0.0
HD,2015-02-13,15,0.3
HD,2015-02-14,2,0.0
HD,2015-02-15,2,0.5
HD,2015-02-16,9,0.4444444444444444
HD,2015-02-17,6,0.3333333333333333
HD,2015-02-18,6,-0.16666666666666666
HD,2015-02-19,10,0.7
HD,2015-02-20,12,0.4
HD,2015-02-21,6,0.16666666666666666
HD,2015-02-22,5,0.4
HD,2015-02-23,47,0.4
HD,2015-02-24,199,0.1
HD,2015-02-25,67,0.1
HD,2015-02-26,25,0.2
HD,2015-02-27,13,0.2
HD,2015-02-28,7,0.2857142857142857
HD,2015-03-01,4,0.0
HD,2015-03-02,16,0.6
HD,2015-03-03,5,0.0
HD,2015-03-04,10,0.1
HD,2015-03-05,17,0.3
HD,2015-03-06,12,0.2
HD,2015-03-07,3,0.3333333333333333
HD,2015-03-08,5,0.2
HD,2015-03-09,3,0.0
HD,2015-03-10,7,0.0
HD,2015-03-11,7,0.0
HD,2015-03-12,24,0.3
HD,2015-03-13,20,0.2
HD,2015-03-14,9,0.2222222222222222
HD,2015-03-15,5,0.0
HD,2015-03-16,16,0.1
HD,2015-03-17,14,-0.1
HD,2015-03-18,12,0.2
HD,2015-03-19,15,0.1
HD,2015-03-20,19,0.6
HD,2015-03-21,4,0.25
HD,2015-03-22,3,0.0
HD,2015-03-23,12,-0.1
HD,2015-03-24,12,0.3
HD,2015-03-25,22,0.1
HD,2015-03-26,22,0.4
HD,2015-03-27,11,0.3
HD,2015-03-28,7,0.0
HD,2015-03-29,6,0.16666666666666666
HD,2015-03-30,14,0.2
HD,2015-03-31,8,0.25
HD,2015-04-01,10,0.1
HD,2015-04-02,13,0.2
HD,2015-04-03,8,0.375
HD,2015-04-04,2,0.5
HD,2015-04-05,1,0.0
HD,2015-04-06,13,0.0
HD,2015-04-07,9,0.2222222222222222
HD,2015-04-08,11,0.3
HD,2015-04-09,7,0.0
HD,2015-04-10,7,0.14285714285714285
HD,2015-04-11,1,0.0
HD,2015-04-12,5,0.0
HD,2015-04-13,5,0.4
HD,2015-04-14,12,0.2
HD,2015-04-15,14,0.1
HD,2015-04-16,10,0.2
HD,2015-04-17,12,0.1
HD,2015-04-18,6,-0.16666666666666666
HD,2015-04-19,5,0.4
HD,2015-04-20,10,0.3
HD,2015-04-21,11,0.2
HD,2015-04-22,8,0.125
HD,2015-04-23,9,-0.1111111111111111
HD,2015-04-24,7,0.0
HD,2015-04-25,4,0.0
HD,2015-04-26,2,0.0
HD,2015-04-27,10,-0.1
HD,2015-04-28,6,0.0
HD,2015-04-29,15,-0.2
HD,2015-04-30,13,-0.2
HD,2015-05-01,14,0.1
HD,2015-05-02,1,0.0
HD,2015-05-03,2,0.0
HD,2015-05-04,10,0.2
HD,2015-05-05,8,0.25
HD,2015-05-06,12,0.3
HD,2015-05-07,7,0.2857142857142857
HD,2015-05-08,20,0.1
HD,2015-05-09,2,0.0
HD,2015-05-10,5,0.4
HD,2015-05-11,37,0.0
HD,2015-05-12,17,-0.2
HD,2015-05-13,13,-0.2
HD,2015-05-14,16,-0.1
HD,2015-05-15,27,0.3
HD,2015-05-16,6,0.5
HD,2015-05-17,11,-0.1
HD,2015-05-18,60,0.1
HD,2015-05-19,162,0.4
HD,2015-05-20,52,0.2
HD,2015-05-21,28,0.2
HD,2015-05-22,17,0.2
HD,2015-05-23,4,0.0
HD,2015-05-24,5,0.0
HD,2015-05-25,4,0.0
HD,2015-05-26,19,0.1
HD,2015-05-27,24,0.2
HD,2015-05-28,9,-0.1111111111111111
HD,2015-05-29,19,0.0
HD,2015-05-30,3,0.3333333333333333
HD,2015-05-31,4,0.0
HD,2015-06-01,5,0.0
HD,2015-06-02,17,0.2
HD,2015-06-03,10,0.6
HD,2015-06-04,13,0.2
HD,2015-06-05,12,-0.2
HD,2015-06-06,3,0.0
HD,2015-06-07,2,1.0
HD,2015-06-08,11,0.3
HD,2015-06-09,2,0.0
HD,2015-06-10,6,0.0
HD,2015-06-11,6,0.5
HD,2015-06-12,26,0.0
HD,2015-06-14,1,0.0
HD,2015-06-15,1,1.0
HD,2015-06-16,5,0.2
HD,2015-06-17,5,0.4
HD,2015-06-18,5,0.0
HD,2015-06-19,10,0.1
HD,2015-06-20,1,1.0
HD,2015-06-21,2,1.0
HD,2015-06-22,8,0.25
HD,2015-06-23,10,0.4
HD,2015-06-24,7,0.2857142857142857
HD,2015-06-25,9,0.4444444444444444
HD,2015-06-26,1,0.0
HD,2015-06-27,2,0.5
HD,2015-06-28,2,0.0
HD,2015-06-29,5,0.0
HD,2015-06-30,4,0.5
HD,2015-07-01,4,0.25
HD,2015-07-02,2,0.5
HD,2015-07-03,6,0.6666666666666666
HD,2015-07-06,3,0.3333333333333333
HD,2015-07-07,7,-0.14285714285714285
HD,2015-07-08,2,0.5
HD,2015-07-09,10,0.4
HD,2015-07-10,4,0.25
HD,2015-07-11,4,0.0
HD,2015-07-12,4,0.25
HD,2015-07-13,10,0.4
HD,2015-07-14,5,-0.2
HD,2015-07-15,10,0.5
HD,2015-07-16,10,0.5
HD,2015-07-17,7,0.0
HD,2015-07-18,3,0.0
HD,2015-07-19,3,0.0
HD,2015-07-20,9,0.4444444444444444
HD,2015-07-21,8,0.375
HD,2015-07-22,14,0.0
HD,2015-07-23,11,0.5
HD,2015-07-24,8,0.25
HD,2015-07-25,1,1.0
HD,2015-07-26,1,0.0
HD,2015-07-27,13,0.5
HD,2015-07-28,10,-0.1
HD,2015-07-29,19,0.4
HD,2015-07-30,7,0.14285714285714285
HD,2015-07-31,8,0.25
HD,2015-08-01,13,0.3
HD,2015-08-02,10,0.4
HD,2015-08-03,4,0.0
HD,2015-08-04,4,0.5
HD,2015-08-05,11,0.1
HD,2015-08-06,7,0.2857142857142857
HD,2015-08-07,6,0.16666666666666666
HD,2015-08-08,4,0.5
HD,2015-08-09,6,0.3333333333333333
HD,2015-08-10,11,0.1
HD,2015-08-11,16,0.3
HD,2015-08-12,12,0.3
HD,2015-08-13,51,0.5
HD,2015-08-14,34,0.3
HD,2015-08-15,26,0.4
HD,2015-08-16,29,0.1
HD,2015-08-17,79,0.0
HD,2015-08-18,180,0.4
HD,2015-08-19,59,0.1
HD,2015-08-20,26,0.2
HD,2015-08-21,20,0.4
HD,2015-08-22,10,0.0
HD,2015-08-23,10,-0.1
HD,2015-08-24,37,0.1
HD,2015-08-25,23,0.2
HD,2015-08-26,17,0.0
HD,2015-08-27,12,0.2
HD,2015-08-28,3,0.3333333333333333
HD,2015-08-29,2,0.0
HD,2015-08-30,10,0.2
HD,2015-08-31,11,0.3
HD,2015-09-01,15,-0.2
HD,2015-09-02,11,0.5
HD,2015-09-03,7,0.42857142857142855
HD,2015-09-04,7,0.2857142857142857
HD,2015-09-05,3,0.0
HD,2015-09-06,2,0.5
HD,2015-09-07,2,0.5
HD,2015-09-08,10,0.2
HD,2015-09-09,4,0.25
HD,2015-09-10,3,0.0
HD,2015-09-11,8,0.125
HD,2015-09-12,1,0.0
HD,2015-09-13,6,0.5
HD,2015-09-14,6,0.16666666666666666
HD,2015-09-15,9,0.1111111111111111
HD,2015-09-16,11,0.4
HD,2015-09-17,11,0.5
HD,2015-09-18,18,0.4
HD,2015-09-19,4,0.25
HD,2015-09-20,7,0.14285714285714285
HD,2015-09-21,13,0.7
HD,2015-09-22,6,0.3333333333333333
HD,2015-09-23,15,0.1
HD,2015-09-24,6,-0.16666666666666666
HD,2015-09-25,12,0.3
HD,2015-09-26,4,0.0
HD,2015-09-27,1,0.0
HD,2015-09-28,7,0.0
HD,2015-09-29,8,0.0
HD,2015-09-30,8,-0.125
HD,2015-10-01,9,0.3333333333333333
HD,2015-10-02,9,0.1111111111111111
HD,2015-10-03,2,1.0
HD,2015-10-04,14,0.3
HD,2015-10-05,10,0.1
HD,2015-10-06,3,0.0
HD,2015-10-07,6,0.16666666666666666
HD,2015-10-08,7,0.8571428571428571
HD,2015-10-09,7,0.14285714285714285
HD,2015-10-10,5,0.0
HD,2015-10-12,17,-0.1
HD,2015-10-13,7,0.0
HD,2015-10-14,5,-0.4
HD,2015-10-15,3,0.0
HD,2015-10-16,11,0.4
HD,2015-10-17,1,0.0
HD,2015-10-18,7,0.14285714285714285
HD,2015-10-19,13,0.3
HD,2015-10-20,6,0.3333333333333333
HD,2015-10-21,12,0.4
HD,2015-10-22,10,0.2
HD,2015-10-23,11,0.7
HD,2015-10-24,2,0.0
HD,2015-10-25,7,0.2857142857142857
HD,2015-10-26,10,0.3
HD,2015-10-27,8,0.125
HD,2015-10-28,4,0.0
HD,2015-10-29,5,0.4
HD,2015-10-30,3,0.0
HD,2015-10-31,4,0.5
HD,2015-11-01,5,0.6
HD,2015-11-02,10,0.0
HD,2015-11-03,5,0.4
HD,2015-11-04,9,0.1111111111111111
HD,2015-11-05,3,0.3333333333333333
HD,2015-11-06,9,0.3333333333333333
HD,2015-11-07,5,0.4
HD,2015-11-08,3,0.0
HD,2015-11-09,16,0.3
HD,2015-11-10,6,0.5
HD,2015-11-11,16,0.3
HD,2015-11-12,14,0.0
HD,2015-11-13,52,0.2
HD,2015-11-14,28,0.2
HD,2015-11-15,32,0.1
HD,2015-11-16,80,0.5
HD,2015-11-17,139,0.2
HD,2015-11-18,61,0.1
HD,2015-11-19,31,0.4
HD,2015-11-20,43,0.3
HD,2015-11-21,8,0.375
HD,2015-11-22,5,0.2
HD,2015-11-23,33,0.6
HD,2015-11-24,26,0.3
HD,2015-11-25,31,0.5
HD,2015-11-26,7,0.2857142857142857
HD,2015-11-27,9,0.2222222222222222
HD,2015-11-28,2,0.0
HD,2015-11-29,5,0.0
HD,2015-11-30,18,0.2
HD,2015-12-01,12,0.3
HD,2015-12-02,15,0.3
HD,2015-12-03,12,0.1
HD,2015-12-04,13,0.4
HD,2015-12-05,5,0.6
HD,2015-12-07,18,0.1
HD,2015-12-08,21,0.1
HD,2015-12-09,13,0.4
HD,2015-12-10,11,0.0
HD,2015-12-11,12,0.0
HD,2015-12-12,3,-0.3333333333333333
HD,2015-12-13,7,0.0
HD,2015-12-14,9,0.3333333333333333
HD,2015-12-15,14,0.3
HD,2015-12-16,14,0.8
HD,2015-12-17,10,0.4
HD,2015-12-18,8,0.0
HD,2015-12-19,3,0.6666666666666666
HD,2015-12-20,5,0.2
HD,2015-12-21,5,0.2
HD,2015-12-22,6,0.16666666666666666
HD,2015-12-23,7,0.42857142857142855
HD,2015-12-24,7,0.5714285714285714
HD,2015-12-25,1,0.0
HD,2015-12-26,1,1.0
HD,2015-12-27,4,0.5
HD,2015-12-28,4,0.25
HD,2015-12-29,17,-0.2
HD,2015-12-30,20,0.2
HD,2015-12-31,6,0.3333333333333333
HD,2016-01-01,2,1.0
HD,2016-01-02,6,0.16666666666666666
HD,2016-01-03,2,1.0
HD,2016-01-04,11,0.3
HD,2016-01-05,9,0.0
HD,2016-01-06,7,0.0
HD,2016-01-07,21,0.1
HD,2016-01-08,22,0.2
HD,2016-01-09,14,0.2
HD,2016-01-10,2,0.5
HD,2016-01-11,16,0.3
HD,2016-01-12,9,0.1111111111111111
HD,2016-01-13,24,0.0
HD,2016-01-14,36,0.2
HD,2016-01-15,25,0.4
HD,2016-01-16,5,0.2
HD,2016-01-17,1,0.0
HD,2016-01-18,1,0.0
HD,2016-01-19,7,-0.14285714285714285
HD,2016-01-20,13,-0.1
HD,2016-01-21,16,0.2
HD,2016-01-22,23,0.4
HD,2016-01-23,1,0.0
HD,2016-01-24,2,1.0
HD,2016-01-25,23,0.1
HD,2016-01-26,8,0.0
HD,2016-01-27,6,-0.5
HD,2016-01-28,5,-0.4
HD,2016-01-29,7,0.14285714285714285
HD,2016-01-31,4,0.0
HD,2016-02-01,7,-0.14285714285714285
HD,2016-02-02,5,0.6
HD,2016-02-03,18,0.4
HD,2016-02-04,19,0.0
HD,2016-02-05,20,0.2
HD,2016-02-06,5,0.4
HD,2016-02-07,7,0.14285714285714285
HD,2016-02-08,11,0.1
HD,2016-02-09,6,-0.16666666666666666
HD,2016-02-10,8,0.375
HD,2016-02-11,4,0.25
HD,2016-02-12,6,0.16666666666666666
HD,2016-02-13,2,-0.5
HD,2016-02-15,4,0.0
HD,2016-02-16,13,0.0
HD,2016-02-17,23,-0.1
HD,2016-02-22,64,0.4
HD,2016-02-23,21,0.1
HD,2016-02-24,39,0.3
HD,2016-02-25,14,0.3
HD,2016-02-26,19,0.2
HD,2016-02-27,4,0.0
HD,2016-02-28,8,0.0
HD,2016-02-29,23,0.0
HD,2016-03-01,10,0.2
HD,2016-03-02,6,0.0
HD,2016-03-03,11,0.0
HD,2016-03-04,21,0.2
HD,2016-03-05,10,0.4
HD,2016-03-06,4,0.5
HD,2016-03-07,13,0.5
HD,2016-03-08,11,0.3
HD,2016-03-09,10,0.4
HD,2016-03-10,5,0.4
HD,2016-03-11,5,0.4
HD,2016-03-12,1,1.0
HD,2016-03-13,7,-0.14285714285714285
HD,2016-03-14,7,0.0
HD,2016-03-15,32,0.5
HD,2016-03-16,10,0.4
HD,2016-03-17,9,0.1111111111111111
HD,2016-03-18,8,0.25
HD,2016-03-19,3,0.3333333333333333
HD,2016-03-20,4,0.5
HD,2016-03-21,10,-0.4
HD,2016-03-22,5,0.2
HD,2016-03-23,14,0.0
HD,2016-03-25,10,0.4
HD,2016-03-26,4,0.25
HD,2016-03-27,2,0.5
HD,2016-03-28,8,-0.125
HD,2016-03-29,9,0.1111111111111111
HD,2016-03-30,10,0.1
HD,2016-03-31,11,0.1
HD,2016-04-01,32,0.4
HD,2016-04-02,17,0.4
HD,2016-04-03,6,0.16666666666666666
HD,2016-04-04,20,0.3
HD,2016-04-05,10,0.3
HD,2016-04-06,20,0.5
HD,2016-04-07,10,0.0
HD,2016-04-08,4,1.0
HD,2016-04-09,4,0.5
HD,2016-04-10,2,1.0
HD,2016-04-11,6,0.0
HD,2016-04-12,11,0.8
HD,2016-04-13,8,0.25
HD,2016-04-14,6,0.16666666666666666
HD,2016-04-15,5,0.6
HD,2016-04-16,2,0.0
HD,2016-04-17,4,0.0
HD,2016-04-18,24,0.3
HD,2016-04-19,20,0.4
HD,2016-04-20,2,0.5
HD,2016-04-21,6,0.16666666666666666
HD,2016-04-22,5,0.0
HD,2016-04-23,5,0.6
HD,2016-04-24,2,1.0
HD,2016-04-25,9,-0.1111111111111111
HD,2016-04-26,6,0.3333333333333333
HD,2016-04-27,11,0.3
HD,2016-04-28,20,0.2
HD,2016-04-29,16,0.1
HD,2016-04-30,1,1.0
HD,2016-05-01,2,0.0
HD,2016-05-02,6,0.0
HD,2016-05-03,9,0.2222222222222222
HD,2016-05-04,4,0.0
HD,2016-05-05,2,0.5
HD,2016-05-06,4,0.0
HD,2016-05-07,2,0.0
HD,2016-05-08,1,0.0
HD,2016-05-09,6,0.3333333333333333
HD,2016-05-10,33,0.3
HD,2016-05-11,23,0.1
HD,2016-05-12,14,0.1
HD,2016-05-13,23,0.1
HD,2016-05-14,16,0.1
HD,2016-05-17,79,0.2
HD,2016-05-18,91,0.4
HD,2016-05-19,29,0.1
HD,2016-05-20,15,0.2
HD,2016-05-21,5,0.2
HD,2016-05-22,8,-0.125
HD,2016-05-23,21,0.1
HD,2016-05-24,33,0.5
HD,2016-05-25,8,0.125
HD,2016-05-26,14,0.3
HD,2016-05-27,6,0.16666666666666666
HD,2016-05-28,4,0.0
HD,2016-05-29,4,0.0
HD,2016-05-31,5,-0.2
HD,2016-06-02,4,0.5
HD,2016-06-03,5,0.2
HD,2016-06-04,4,0.75
HD,2016-06-05,3,0.3333333333333333
HD,2016-06-06,33,-0.3
HD,2016-06-07,21,-0.1
HD,2016-06-08,11,-0.2
HD,2016-06-09,3,0.3333333333333333
HD,2016-06-12,3,0.3333333333333333
HD,2016-06-13,12,-0.2
HD,2016-06-14,27,-0.4
HD,2016-06-15,17,0.3
HD,2016-06-16,16,0.4
HD,2016-06-17,20,0.4
HD,2016-06-18,5,0.2
HD,2016-06-19,2,-0.5
HD,2016-06-20,7,0.0
HD,2016-06-21,5,0.2
HD,2016-06-22,10,0.3
HD,2016-06-23,41,-0.1
HD,2016-06-24,21,0.0
HD,2016-06-25,5,-0.2
HD,2016-06-27,10,0.2
HD,2016-06-28,5,0.4
HD,2016-06-29,20,0.2
HD,2016-06-30,4,0.0
HD,2016-07-01,17,0.7
HD,2016-07-02,8,0.5
HD,2016-07-03,8,0.25
HD,2016-07-04,5,0.6
HD,2016-07-05,8,0.375
HD,2016-07-06,14,0.5
HD,2016-07-07,9,0.1111111111111111
HD,2016-07-08,18,0.4
HD,2016-07-09,8,0.5
HD,2016-07-10,8,0.5
HD,2016-07-11,20,0.1
HD,2016-07-12,17,0.4
HD,2016-07-13,6,0.0
HD,2016-07-14,5,0.4
HD,2016-07-15,6,0.5
HD,2016-07-16,4,0.0
HD,2016-07-17,1,0.0
HD,2016-07-18,8,-0.125
HD,2016-07-19,7,0.2857142857142857
HD,2016-07-20,13,0.2
HD,2016-07-21,14,0.0
